City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
200,Swan River,CA,52.11,-101.27,58.73,46,0,18.07,"{'coord': {'lon': -101.27, 'lat': 52.11}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 58.73, 'feels_like': 45.95, 'temp_min': 58.73, 'temp_max': 58.73, 'pressure': 1008, 'humidity': 46, 'sea_level': 1008, 'grnd_level': 969}, 'visibility': 10000, 'wind': {'speed': 18.07, 'deg': 300}, 'clouds': {'all': 0}, 'dt': 1599159836, 'sys': {'country': 'CA', 'sunrise': 1599134468, 'sunset': 1599182867}, 'timezone': -18000, 'id': 6160362, 'name': 'Swan River', 'cod': 200}"
201,Srednekolymsk,RU,67.45,153.68,38.62,75,100,5.97,"{'coord': {'lon': 153.68, 'lat': 67.45}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 38.62, 'feels_like': 31.6, 'temp_min': 38.62, 'temp_max': 38.62, 'pressure': 1025, 'humidity': 75, 'sea_level': 1025, 'grnd_level': 1023}, 'visibility': 10000, 'wind': {'speed': 5.97, 'deg': 56}, 'clouds': {'all': 100}, 'dt': 1599159924, 'sys': {'country': 'RU', 'sunrise': 1599157487, 'sunset': 1599210260}, 'timezone': 39600, 'id': 2121025, 'name': 'Srednekolymsk', 'cod': 200}"
202,Alugan,PH,12.22,125.48,79.9,80,100,4.29,"{'coord': {'lon': 125.48, 'lat': 12.22}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 79.9, 'feels_like': 86.79, 'temp_min': 79.9, 'temp_max': 79.9, 'pressure': 1009, 'humidity': 80, 'sea_level': 1009, 'grnd_level': 1007}, 'visibility': 10000, 'wind': {'speed': 4.29, 'deg': 204}, 'clouds': {'all': 100}, 'dt': 1599159924, 'sys': {'country': 'PH', 'sunrise': 1599168461, 'sunset': 1599212819}, 'timezone': 28800, 'id': 1731248, 'name': 'Alugan', 'cod': 200}"
203,Ayan,RU,56.45,138.17,52.32,88,100,3.98,"{'coord': {'lon': 138.17, 'lat': 56.45}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 52.32, 'feels_like': 49.86, 'temp_min': 52.32, 'temp_max': 52.32, 'pressure': 1022, 'humidity': 88, 'sea_level': 1022, 'grnd_level': 1011}, 'visibility': 10000, 'wind': {'speed': 3.98, 'deg': 16}, 'clouds': {'all': 100}, 'dt': 1599159925, 'sys': {'country': 'RU', 'sunrise': 1599163005, 'sunset': 1599212185}, 'timezone': 36000, 'id': 2027316, 'name': 'Ayan', 'cod': 200}"
204,Avarua,CK,-21.21,-159.78,77.0,88,90,13.87,"{'coord': {'lon': -159.78, 'lat': -21.21}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 77, 'feels_like': 78.49, 'temp_min': 77, 'temp_max': 77, 'pressure': 1015, 'humidity': 88}, 'visibility': 10000, 'wind': {'speed': 13.87, 'deg': 60}, 'clouds': {'all': 90}, 'dt': 1599159925, 'sys': {'type': 1, 'id': 7271, 'country': 'CK', 'sunrise': 1599151567, 'sunset': 1599193846}, 'timezone': -36000, 'id': 4035715, 'name': 'Avarua', 'cod': 200}"
205,Labuhan,ID,-6.88,112.21,78.03,84,0,7.49,"{'coord': {'lon': 112.21, 'lat': -6.88}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 78.03, 'feels_like': 82.9, 'temp_min': 78.03, 'temp_max': 78.03, 'pressure': 1010, 'humidity': 84, 'sea_level': 1010, 'grnd_level': 1010}, 'visibility': 10000, 'wind': {'speed': 7.49, 'deg': 188}, 'clouds': {'all': 0}, 'dt': 1599159925, 'sys': {'country': 'ID', 'sunrise': 1599172229, 'sunset': 1599215419}, 'timezone': 25200, 'id': 8079926, 'name': 'Labuhan', 'cod': 200}"
206,Port Perry,CA,44.11,-78.94,81.0,50,1,13.87,"{'coord': {'lon': -78.94, 'lat': 44.11}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 78.15, 'feels_like': 72.88, 'temp_min': 75.2, 'temp_max': 81, 'pressure': 1006, 'humidity': 50}, 'visibility': 10000, 'wind': {'speed': 13.87, 'deg': 220}, 'clouds': {'all': 1}, 'dt': 1599159762, 'sys': {'type': 1, 'id': 871, 'country': 'CA', 'sunrise': 1599129715, 'sunset': 1599176904}, 'timezone': -14400, 'id': 7499201, 'name': 'Port Perry', 'cod': 200}"
207,Grindavik,IS,63.84,-22.43,46.4,75,75,26.4,"{'coord': {'lon': -22.43, 'lat': 63.84}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 46.4, 'feels_like': 29.1, 'temp_min': 46.4, 'temp_max': 46.4, 'pressure': 1000, 'humidity': 75}, 'visibility': 10000, 'wind': {'speed': 26.4, 'deg': 360}, 'rain': {'1h': 0.13}, 'clouds': {'all': 75}, 'dt': 1599159925, 'sys': {'type': 1, 'id': 90, 'country': 'IS', 'sunrise': 1599114017, 'sunset': 1599165484}, 'timezone': 0, 'id': 3416888, 'name': 'Grindavik', 'cod': 200}"
208,Praia,CV,14.92,-23.51,84.2,66,75,12.75,"{'coord': {'lon': -23.51, 'lat': 14.92}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 84.2, 'feels_like': 85.48, 'temp_min': 84.2, 'temp_max': 84.2, 'pressure': 1008, 'humidity': 66}, 'visibility': 10000, 'wind': {'speed': 12.75, 'deg': 60}, 'clouds': {'all': 75}, 'dt': 1599159745, 'sys': {'type': 1, 'id': 2462, 'country': 'CV', 'sunrise': 1599117728, 'sunset': 1599162291}, 'timezone': -3600, 'id': 3374333, 'name': 'Praia', 'cod': 200}"
209,Talnakh,RU,69.49,88.4,42.8,87,63,22.37,"{'coord': {'lon': 88.4, 'lat': 69.49}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 42.8, 'feels_like': 27.82, 'temp_min': 42.8, 'temp_max': 42.8, 'pressure': 1010, 'humidity': 87}, 'visibility': 10000, 'wind': {'speed': 22.37, 'deg': 20}, 'clouds': {'all': 63}, 'dt': 1599159926, 'sys': {'type': 1, 'id': 8951, 'country': 'RU', 'sunrise': 1599172654, 'sunset': 1599226421}, 'timezone': 25200, 'id': 1490256, 'name': 'Talnakh', 'cod': 200}"
210,Mitu,CO,1.2,-70.17,88.83,51,98,1.66,"{'coord': {'lon': -70.17, 'lat': 1.2}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 88.83, 'feels_like': 94.69, 'temp_min': 88.83, 'temp_max': 88.83, 'pressure': 1008, 'humidity': 51, 'sea_level': 1008, 'grnd_level': 986}, 'visibility': 10000, 'wind': {'speed': 1.66, 'deg': 123}, 'clouds': {'all': 98}, 'dt': 1599159926, 'sys': {'country': 'CO', 'sunrise': 1599129367, 'sunset': 1599173043}, 'timezone': -18000, 'id': 3674676, 'name': 'Mitú', 'cod': 200}"
211,Eyl,SO,7.98,49.82,76.37,80,7,23.33,"{'coord': {'lon': 49.82, 'lat': 7.98}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 76.37, 'feels_like': 70.72, 'temp_min': 76.37, 'temp_max': 76.37, 'pressure': 1010, 'humidity': 80, 'sea_level': 1010, 'grnd_level': 1006}, 'visibility': 10000, 'wind': {'speed': 23.33, 'deg': 203}, 'clouds': {'all': 7}, 'dt': 1599159926, 'sys': {'country': 'SO', 'sunrise': 1599100360, 'sunset': 1599144469}, 'timezone': 10800, 'id': 60019, 'name': 'Eyl', 'cod': 200}"
212,Mareeba,AU,-17.0,145.43,69.8,88,75,9.17,"{'coord': {'lon': 145.43, 'lat': -17}, 'weather': [{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}], 'base': 'stations', 'main': {'temp': 66.47, 'feels_like': 65.68, 'temp_min': 63, 'temp_max': 69.8, 'pressure': 1015, 'humidity': 88}, 'visibility': 10000, 'wind': {'speed': 9.17, 'deg': 160}, 'clouds': {'all': 75}, 'dt': 1599159927, 'sys': {'type': 1, 'id': 9490, 'country': 'AU', 'sunrise': 1599164571, 'sunset': 1599207135}, 'timezone': 36000, 'id': 2158767, 'name': 'Mareeba', 'cod': 200}"
213,Abakaliki,NG,6.32,8.12,76.93,92,100,8.81,"{'coord': {'lon': 8.12, 'lat': 6.32}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 76.93, 'feels_like': 81.99, 'temp_min': 76.93, 'temp_max': 76.93, 'pressure': 1012, 'humidity': 92, 'sea_level': 1012, 'grnd_level': 1006}, 'visibility': 10000, 'wind': {'speed': 8.81, 'deg': 190}, 'rain': {'1h': 0.21}, 'clouds': {'all': 100}, 'dt': 1599159927, 'sys': {'country': 'NG', 'sunrise': 1599110420, 'sunset': 1599154420}, 'timezone': 3600, 'id': 2353099, 'name': 'Abakaliki', 'cod': 200}"
214,Dhule,IN,20.9,74.78,78.94,85,0,2.95,"{'coord': {'lon': 74.78, 'lat': 20.9}, 'weather': [{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 78.94, 'feels_like': 87.08, 'temp_min': 78.94, 'temp_max': 78.94, 'pressure': 1009, 'humidity': 85, 'sea_level': 1009, 'grnd_level': 979}, 'visibility': 10000, 'wind': {'speed': 2.95, 'deg': 12}, 'rain': {'1h': 4.862}, 'clouds': {'all': 0}, 'dt': 1599159927, 'sys': {'country': 'IN', 'sunrise': 1599180337, 'sunset': 1599225274}, 'timezone': 19800, 'id': 1272691, 'name': 'Dhule', 'cod': 200}"
215,Innisfail,AU,-17.53,146.03,70.29,87,97,4.74,"{'coord': {'lon': 146.03, 'lat': -17.53}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 70.29, 'feels_like': 73.45, 'temp_min': 70.29, 'temp_max': 70.29, 'pressure': 1017, 'humidity': 87, 'sea_level': 1017, 'grnd_level': 1016}, 'visibility': 10000, 'wind': {'speed': 4.74, 'deg': 129}, 'rain': {'1h': 0.35}, 'clouds': {'all': 97}, 'dt': 1599159927, 'sys': {'country': 'AU', 'sunrise': 1599164444, 'sunset': 1599206974}, 'timezone': 36000, 'id': 2162683, 'name': 'Innisfail', 'cod': 200}"
216,Narsaq,GL,60.92,-46.05,48.2,49,75,4.7,"{'coord': {'lon': -46.05, 'lat': 60.92}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 48.2, 'feels_like': 41.68, 'temp_min': 48.2, 'temp_max': 48.2, 'pressure': 1007, 'humidity': 49}, 'visibility': 10000, 'wind': {'speed': 4.7, 'deg': 330}, 'clouds': {'all': 75}, 'dt': 1599159928, 'sys': {'type': 1, 'id': 47, 'country': 'GL', 'sunrise': 1599120179, 'sunset': 1599170656}, 'timezone': -7200, 'id': 3421719, 'name': 'Narsaq', 'cod': 200}"
217,Constitucion,CL,-35.33,-72.42,55.71,64,0,8.59,"{'coord': {'lon': -72.42, 'lat': -35.33}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 55.71, 'feels_like': 49.41, 'temp_min': 55.71, 'temp_max': 55.71, 'pressure': 1021, 'humidity': 64, 'sea_level': 1021, 'grnd_level': 1017}, 'visibility': 10000, 'wind': {'speed': 8.59, 'deg': 233}, 'clouds': {'all': 0}, 'dt': 1599159928, 'sys': {'country': 'CL', 'sunrise': 1599131150, 'sunset': 1599172340}, 'timezone': -14400, 'id': 3893726, 'name': 'Constitución', 'cod': 200}"
218,Kainantu,PG,-6.29,145.87,58.53,94,49,1.48,"{'coord': {'lon': 145.87, 'lat': -6.29}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 58.53, 'feels_like': 59.85, 'temp_min': 58.53, 'temp_max': 58.53, 'pressure': 1012, 'humidity': 94, 'sea_level': 1012, 'grnd_level': 844}, 'visibility': 10000, 'wind': {'speed': 1.48, 'deg': 165}, 'clouds': {'all': 49}, 'dt': 1599159928, 'sys': {'country': 'PG', 'sunrise': 1599164136, 'sunset': 1599207359}, 'timezone': 36000, 'id': 2095038, 'name': 'Kainantu', 'cod': 200}"
219,Cidreira,BR,-30.18,-50.21,61.16,73,73,11.88,"{'coord': {'lon': -50.21, 'lat': -30.18}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 61.16, 'feels_like': 55.24, 'temp_min': 61.16, 'temp_max': 61.16, 'pressure': 1014, 'humidity': 73, 'sea_level': 1014, 'grnd_level': 1013}, 'visibility': 10000, 'wind': {'speed': 11.88, 'deg': 236}, 'clouds': {'all': 73}, 'dt': 1599159928, 'sys': {'country': 'BR', 'sunrise': 1599125613, 'sunset': 1599167219}, 'timezone': -10800, 'id': 3466165, 'name': 'Cidreira', 'cod': 200}"
220,Kupang,ID,-10.17,123.58,73.87,85,0,4.27,"{'coord': {'lon': 123.58, 'lat': -10.17}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 73.87, 'feels_like': 78.64, 'temp_min': 73.87, 'temp_max': 73.87, 'pressure': 1011, 'humidity': 85, 'sea_level': 1011, 'grnd_level': 1005}, 'visibility': 10000, 'wind': {'speed': 4.27, 'deg': 89}, 'clouds': {'all': 0}, 'dt': 1599159929, 'sys': {'country': 'ID', 'sunrise': 1599169601, 'sunset': 1599212591}, 'timezone': 28800, 'id': 2057087, 'name': 'Kupang', 'cod': 200}"
221,Xam Nua,LA,20.42,104.04,67.68,93,94,1.14,"{'coord': {'lon': 104.04, 'lat': 20.42}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 67.68, 'feels_like': 72.57, 'temp_min': 67.68, 'temp_max': 67.68, 'pressure': 1011, 'humidity': 93, 'sea_level': 1011, 'grnd_level': 902}, 'visibility': 10000, 'wind': {'speed': 1.14, 'deg': 166}, 'clouds': {'all': 94}, 'dt': 1599159929, 'sys': {'country': 'LA', 'sunrise': 1599173330, 'sunset': 1599218239}, 'timezone': 25200, 'id': 1652203, 'name': 'Xam Nua', 'cod': 200}"
222,Antofagasta,CL,-23.65,-70.4,59.0,67,20,13.87,"{'coord': {'lon': -70.4, 'lat': -23.65}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 59, 'feels_like': 50.76, 'temp_min': 59, 'temp_max': 59, 'pressure': 1015, 'humidity': 67}, 'visibility': 10000, 'wind': {'speed': 13.87, 'deg': 210}, 'clouds': {'all': 20}, 'dt': 1599159929, 'sys': {'type': 1, 'id': 8488, 'country': 'CL', 'sunrise': 1599130214, 'sunset': 1599172307}, 'timezone': -14400, 'id': 3899539, 'name': 'Antofagasta', 'cod': 200}"
223,Ballina,AU,-28.87,153.57,64.4,72,90,8.05,"{'coord': {'lon': 153.57, 'lat': -28.87}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 60.15, 'feels_like': 55.99, 'temp_min': 50, 'temp_max': 64.4, 'pressure': 1020, 'humidity': 72}, 'visibility': 10000, 'wind': {'speed': 8.05, 'deg': 30}, 'clouds': {'all': 90}, 'dt': 1599159929, 'sys': {'type': 1, 'id': 9496, 'country': 'AU', 'sunrise': 1599163025, 'sunset': 1599204775}, 'timezone': 36000, 'id': 2177069, 'name': 'Ballina', 'cod': 200}"
224,Saint-Pierre,RE,-21.34,55.48,66.2,77,90,9.17,"{'coord': {'lon': 55.48, 'lat': -21.34}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 61.03, 'feels_like': 57.04, 'temp_min': 57, 'temp_max': 66.2, 'pressure': 1016, 'humidity': 77}, 'visibility': 10000, 'wind': {'speed': 9.17, 'deg': 30}, 'clouds': {'all': 90}, 'dt': 1599159745, 'sys': {'type': 1, 'id': 2127, 'country': 'RE', 'sunrise': 1599099942, 'sunset': 1599142170}, 'timezone': 14400, 'id': 935214, 'name': 'Saint-Pierre', 'cod': 200}"
225,Baoqing,CN,46.33,132.21,67.87,71,0,17.92,"{'coord': {'lon': 132.21, 'lat': 46.33}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 67.87, 'feels_like': 60.37, 'temp_min': 67.87, 'temp_max': 67.87, 'pressure': 998, 'humidity': 71, 'sea_level': 998, 'grnd_level': 989}, 'visibility': 10000, 'wind': {'speed': 17.92, 'deg': 169}, 'clouds': {'all': 0}, 'dt': 1599159930, 'sys': {'country': 'CN', 'sunrise': 1599165319, 'sunset': 1599212731}, 'timezone': 28800, 'id': 2038446, 'name': 'Baoqing', 'cod': 200}"
226,Kahului,US,20.89,-156.47,80.6,51,40,5.82,"{'coord': {'lon': -156.47, 'lat': 20.89}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 76.5, 'feels_like': 75.43, 'temp_min': 72, 'temp_max': 80.6, 'pressure': 1015, 'humidity': 51}, 'visibility': 10000, 'wind': {'speed': 5.82, 'deg': 150}, 'clouds': {'all': 40}, 'dt': 1599159798, 'sys': {'type': 1, 'id': 7879, 'country': 'US', 'sunrise': 1599149432, 'sunset': 1599194393}, 'timezone': -36000, 'id': 5847411, 'name': 'Kahului', 'cod': 200}"
227,Wajir,KE,1.75,40.06,86.0,42,0,17.16,"{'coord': {'lon': 40.06, 'lat': 1.75}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 86, 'feels_like': 79.68, 'temp_min': 86, 'temp_max': 86, 'pressure': 1010, 'humidity': 42}, 'visibility': 10000, 'wind': {'speed': 17.16, 'deg': 161}, 'clouds': {'all': 0}, 'dt': 1599159729, 'sys': {'type': 1, 'id': 2571, 'country': 'KE', 'sunrise': 1599102900, 'sunset': 1599146612}, 'timezone': 10800, 'id': 178443, 'name': 'Wajir', 'cod': 200}"
228,Namatanai,PG,-3.67,152.43,79.7,82,100,4.83,"{'coord': {'lon': 152.43, 'lat': -3.67}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 79.7, 'feels_like': 86.59, 'temp_min': 79.7, 'temp_max': 79.7, 'pressure': 1008, 'humidity': 82, 'sea_level': 1008, 'grnd_level': 1002}, 'visibility': 10000, 'wind': {'speed': 4.83, 'deg': 175}, 'clouds': {'all': 100}, 'dt': 1599159930, 'sys': {'country': 'PG', 'sunrise': 1599162483, 'sunset': 1599205864}, 'timezone': 36000, 'id': 2090021, 'name': 'Namatanai', 'cod': 200}"
229,Longyearbyen,SJ,78.22,15.64,42.8,93,75,3.36,"{'coord': {'lon': 15.64, 'lat': 78.22}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 42.8, 'feels_like': 38.88, 'temp_min': 42.8, 'temp_max': 42.8, 'pressure': 1000, 'humidity': 93}, 'visibility': 10000, 'wind': {'speed': 3.36, 'deg': 0}, 'clouds': {'all': 75}, 'dt': 1599159930, 'sys': {'type': 1, 'id': 1663, 'country': 'SJ', 'sunrise': 1599098464, 'sunset': 1599162767}, 'timezone': 7200, 'id': 2729907, 'name': 'Longyearbyen', 'cod': 200}"
230,Palmer,US,42.16,-72.33,84.0,37,75,5.82,"{'coord': {'lon': -72.33, 'lat': 42.16}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 81.68, 'feels_like': 79.29, 'temp_min': 77, 'temp_max': 84, 'pressure': 1008, 'humidity': 37}, 'visibility': 10000, 'wind': {'speed': 5.82, 'deg': 310}, 'clouds': {'all': 75}, 'dt': 1599159931, 'sys': {'type': 1, 'id': 3598, 'country': 'US', 'sunrise': 1599128250, 'sunset': 1599175197}, 'timezone': -14400, 'id': 4946620, 'name': 'Palmer', 'cod': 200}"
231,Zabol,AF,32.25,67.25,65.39,23,0,5.08,"{'coord': {'lon': 67.25, 'lat': 32.25}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 65.39, 'feels_like': 58.24, 'temp_min': 65.39, 'temp_max': 65.39, 'pressure': 1013, 'humidity': 23, 'sea_level': 1013, 'grnd_level': 820}, 'visibility': 10000, 'wind': {'speed': 5.08, 'deg': 216}, 'clouds': {'all': 0}, 'dt': 1599159931, 'sys': {'country': 'AF', 'sunrise': 1599095257, 'sunset': 1599141207}, 'timezone': 16200, 'id': 1121143, 'name': 'Zabul Province', 'cod': 200}"
232,Tuktoyaktuk,CA,69.45,-133.04,48.2,76,75,10.29,"{'coord': {'lon': -133.04, 'lat': 69.45}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 48.2, 'feels_like': 40.37, 'temp_min': 48.2, 'temp_max': 48.2, 'pressure': 1013, 'humidity': 76}, 'visibility': 10000, 'wind': {'speed': 10.29, 'deg': 100}, 'clouds': {'all': 75}, 'dt': 1599159789, 'sys': {'type': 1, 'id': 942, 'country': 'CA', 'sunrise': 1599139319, 'sunset': 1599193262}, 'timezone': -21600, 'id': 6170031, 'name': 'Tuktoyaktuk', 'cod': 200}"
233,Carnarvon,AU,-24.87,113.63,60.8,93,0,9.17,"{'coord': {'lon': 113.63, 'lat': -24.87}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 60.8, 'feels_like': 58.46, 'temp_min': 60.8, 'temp_max': 60.8, 'pressure': 1018, 'humidity': 93}, 'visibility': 10000, 'wind': {'speed': 9.17, 'deg': 180}, 'clouds': {'all': 0}, 'dt': 1599159931, 'sys': {'type': 1, 'id': 9505, 'country': 'AU', 'sunrise': 1599172460, 'sunset': 1599214507}, 'timezone': 28800, 'id': 2074865, 'name': 'Carnarvon', 'cod': 200}"
234,Sao Filipe,CV,14.9,-24.5,79.5,80,70,8.86,"{'coord': {'lon': -24.5, 'lat': 14.9}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 79.5, 'feels_like': 83.61, 'temp_min': 79.5, 'temp_max': 79.5, 'pressure': 1008, 'humidity': 80, 'sea_level': 1008, 'grnd_level': 1002}, 'visibility': 10000, 'wind': {'speed': 8.86, 'deg': 27}, 'clouds': {'all': 70}, 'dt': 1599159931, 'sys': {'country': 'CV', 'sunrise': 1599117966, 'sunset': 1599162527}, 'timezone': -3600, 'id': 3374210, 'name': 'São Filipe', 'cod': 200}"
235,Kamenka,RU,51.32,42.77,59.2,43,0,11.34,"{'coord': {'lon': 42.77, 'lat': 51.32}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 59.2, 'feels_like': 49.98, 'temp_min': 59.2, 'temp_max': 59.2, 'pressure': 1028, 'humidity': 43, 'sea_level': 1028, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 11.34, 'deg': 110}, 'clouds': {'all': 0}, 'dt': 1599159932, 'sys': {'country': 'RU', 'sunrise': 1599099931, 'sunset': 1599148281}, 'timezone': 10800, 'id': 553766, 'name': 'Kamenka', 'cod': 200}"
236,Mnogovershinnyy,RU,53.94,139.92,49.73,100,100,6.02,"{'coord': {'lon': 139.92, 'lat': 53.94}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 49.73, 'feels_like': 46.35, 'temp_min': 49.73, 'temp_max': 49.73, 'pressure': 1020, 'humidity': 100, 'sea_level': 1020, 'grnd_level': 974}, 'visibility': 10000, 'wind': {'speed': 6.02, 'deg': 90}, 'rain': {'1h': 0.36}, 'clouds': {'all': 100}, 'dt': 1599159932, 'sys': {'country': 'RU', 'sunrise': 1599162845, 'sunset': 1599211506}, 'timezone': 36000, 'id': 2019935, 'name': 'Mnogovershinnyy', 'cod': 200}"
237,Korla,CN,41.76,86.15,84.0,45,99,5.99,"{'coord': {'lon': 86.15, 'lat': 41.76}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 84, 'feels_like': 84.04, 'temp_min': 84, 'temp_max': 84, 'pressure': 984, 'humidity': 45}, 'visibility': 10000, 'wind': {'speed': 5.99, 'deg': 203, 'gust': 18.01}, 'clouds': {'all': 99}, 'dt': 1599159932, 'sys': {'type': 3, 'id': 2002074, 'country': 'CN', 'sunrise': 1599176673, 'sunset': 1599223481}, 'timezone': 28800, 'id': 1529376, 'name': 'Korla', 'cod': 200}"
